dataset,record_id,event_id,event_start,peak_date,split,t_days_since_peak,T_s,h_m,pressure_head_cm,pre_event_head_cm,peak_head_cm,event_amplitude_cm,rain_mm_day,event_rain_7d_mm,displacement_increment_30d_cm,R_obs
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,8.0,691200.0,1.79,93.8,-0.5,107.35,107.85,0.0,103.12,1.2,0.8743625405656004
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,9.0,777600.0,1.79,91.6,-0.5,107.35,107.85,0.0,103.12,1.2,0.8539638386648122
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,10.0,864000.0,1.79,86.8,-0.5,107.35,107.85,21.850000000000023,103.12,1.2,0.8094575799721836
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,11.0,950400.0,1.79,106.7,-0.5,107.35,107.85,3.8099999999999454,103.12,1.2,0.99397311080204
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,12.0,1036800.0,1.79,104.1,-0.5,107.35,107.85,0.0,103.12,1.2,0.9698655540101994
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,13.0,1123200.0,1.79,97.0,-0.5,107.35,107.85,0.0,103.12,1.2,0.9040333796940195
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,14.0,1209600.0,1.79,92.5,-0.5,107.35,107.85,0.0,103.12,1.2,0.8623087621696801
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,15.0,1296000.0,1.79,90.0,-0.5,107.35,107.85,0.0,103.12,1.2,0.8391284191006028
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,16.0,1382400.0,1.79,86.5,-0.5,107.35,107.85,9.649999999999977,103.12,1.2,0.8066759388038943
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,17.0,1468800.0,1.79,96.7,-0.5,107.35,107.85,14.480000000000018,103.12,1.2,0.9012517385257303
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,18.0,1555200.0,1.79,106.1,-0.5,107.35,107.85,11.930000000000064,103.12,1.2,0.9884098284654613
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,19.0,1641600.0,1.79,113.5,-0.5,107.35,107.85,19.559999999999945,103.12,1.2,1.0570236439499305
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,20.0,1728000.0,1.79,122.79999999999998,-0.5,107.35,107.85,63.75999999999999,103.12,1.2,1.1432545201668984
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,21.0,1814400.0,1.79,127.00000000000001,-0.5,107.35,107.85,48.75999999999999,103.12,1.2,1.1821974965229487
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,22.0,1900800.0,1.79,122.3,-0.5,107.35,107.85,0.2599999999999909,103.12,1.2,1.138618451553083
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,23.0,1987200.0,1.79,123.0,-0.5,107.35,107.85,11.940000000000055,103.12,1.2,1.1451089476124248
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,24.0,2073600.0,1.79,119.0,-0.5,107.35,107.85,1.2699999999999818,103.12,1.2,1.1080203987019008
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,25.0,2160000.0,1.79,115.15000000000002,-0.5,107.35,107.85,0.0,103.12,1.2,1.0723226703755218
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,26.0,2246400.0,1.79,112.55,-0.5,107.35,107.85,0.0,103.12,1.2,1.048215113583681
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,27.0,2332800.0,1.79,113.9,-0.5,107.35,107.85,1.5199999999999818,103.12,1.2,1.060732498840983
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,28.0,2419200.0,1.79,112.1,-0.5,107.35,107.85,6.860000000000014,103.12,1.2,1.0440426518312471
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,29.0,2505600.0,1.79,111.2,-0.5,107.35,107.85,19.300000000000068,103.12,1.2,1.0356977283263793
Cleveland Corral,mid_P1,mid_P1_014_2000-01-12,2000-01-12,2000-01-24,train,30.0,2592000.0,1.79,126.2,-0.5,107.35,107.85,24.889999999999986,103.12,1.2,1.1747797867408438
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,0.0,0.0,1.79,130.45,114.525,130.45,15.924999999999983,61.719999999999914,97.27999999999997,1.0,1.0
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,1.0,86400.0,1.79,126.9,114.525,130.45,15.924999999999983,15.240000000000009,97.27999999999997,1.0,0.7770800627943494
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,2.0,172800.0,1.79,127.6,114.525,130.45,15.924999999999983,12.960000000000036,97.27999999999997,1.0,0.8210361067503926
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,3.0,259200.0,1.79,125.6,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,0.695447409733124
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,4.0,345600.0,1.79,122.8,114.525,130.45,15.924999999999983,1.2699999999999818,97.27999999999997,1.0,0.5196232339089483
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,5.0,432000.0,1.79,122.2,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,0.481946624803768
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,6.0,518400.0,1.79,119.6,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,0.3186813186813183
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,7.0,604800.0,1.79,122.7,114.525,130.45,15.924999999999983,6.090000000000032,97.27999999999997,1.0,0.5133437990580851
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,8.0,691200.0,1.79,117.6,114.525,130.45,15.924999999999983,2.7999999999999545,97.27999999999997,1.0,0.19309262166404972
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,9.0,777600.0,1.79,115.4,114.525,130.45,15.924999999999983,2.7900000000000773,97.27999999999997,1.0,0.05494505494505501
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,10.0,864000.0,1.79,121.1,114.525,130.45,15.924999999999983,7.8799999999999955,97.27999999999997,1.0,0.4128728414442697
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,11.0,950400.0,1.79,122.2,114.525,130.45,15.924999999999983,12.43999999999994,97.27999999999997,1.0,0.481946624803768
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,12.0,1036800.0,1.79,120.7,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,0.3877551020408166
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,13.0,1123200.0,1.79,116.85,114.525,130.45,15.924999999999983,0.2599999999999909,97.27999999999997,1.0,0.145996860282574
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,14.0,1209600.0,1.79,116.9,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,0.14913657770800645
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,15.0,1296000.0,1.79,114.5,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.001569858712716214
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,16.0,1382400.0,1.79,112.9,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.10204081632653073
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,17.0,1468800.0,1.79,113.2,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.08320251177394061
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,18.0,1555200.0,1.79,110.2,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.27158555729984346
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,19.0,1641600.0,1.79,107.9,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.4160125588697022
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,20.0,1728000.0,1.79,107.85,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.4191522762951346
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,21.0,1814400.0,1.79,111.3,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.2025117739403461
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,22.0,1900800.0,1.79,110.6,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.2464678178963903
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,23.0,1987200.0,1.79,106.9,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.4788069073783365
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,24.0,2073600.0,1.79,104.8,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.610675039246469
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,25.0,2160000.0,1.79,104.4,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.6357927786499222
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,26.0,2246400.0,1.79,104.7,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.6169544740973321
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,27.0,2332800.0,1.79,101.0,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-0.8492935635792791
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,28.0,2419200.0,1.79,98.0,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-1.0376766091051821
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,29.0,2505600.0,1.79,98.1,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-1.0313971742543189
Cleveland Corral,mid_P1,mid_P1_015_2000-02-27,2000-02-27,2000-02-27,train,30.0,2592000.0,1.79,95.9,114.525,130.45,15.924999999999983,0.0,97.27999999999997,1.0,-1.1695447409733137
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,0.0,0.0,1.79,106.0,74.55,106.0,31.450000000000003,6.8599999999999,75.43999999999994,0.7,1.0
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,1.0,86400.0,1.79,103.0,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,0.904610492845787
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,2.0,172800.0,1.79,103.3,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,0.9141494435612082
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,3.0,259200.0,1.79,102.5,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,0.8887122416534181
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,4.0,345600.0,1.79,96.9,74.55,106.0,31.450000000000003,0.5,75.43999999999994,0.7,0.7106518282988873
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,5.0,432000.0,1.79,96.1,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,0.6852146263910969
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,6.0,518400.0,1.79,92.8,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,0.5802861685214626
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,7.0,604800.0,1.79,86.4,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,0.37678855325914173
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,8.0,691200.0,1.79,81.7,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,0.22734499205087455
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,9.0,777600.0,1.79,77.9,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,0.10651828298887149
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,10.0,864000.0,1.79,72.2,74.55,106.0,31.450000000000003,0.2599999999999909,75.43999999999994,0.7,-0.07472178060413336
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,11.0,950400.0,1.79,67.6,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,-0.22098569157392695
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,12.0,1036800.0,1.79,63.3,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,-0.35771065182829886
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,13.0,1123200.0,1.79,61.7,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,-0.408585055643879
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,14.0,1209600.0,1.79,59.1,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,-0.49125596184419695
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,15.0,1296000.0,1.79,55.4,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,-0.6089030206677265
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,16.0,1382400.0,1.79,53.7,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,-0.6629570747217803
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,17.0,1468800.0,1.79,50.7,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,-0.7583465818759934
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,18.0,1555200.0,1.79,47.6,74.55,106.0,31.450000000000003,9.650000000000091,75.43999999999994,0.7,-0.8569157392686803
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,19.0,1641600.0,1.79,43.55,74.55,106.0,31.450000000000003,26.670000000000073,75.43999999999994,0.7,-0.9856915739268679
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,20.0,1728000.0,1.79,83.5,74.55,106.0,31.450000000000003,17.269999999999982,75.43999999999994,0.7,0.28457869634340227
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,21.0,1814400.0,1.79,88.5,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,0.44356120826709067
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,22.0,1900800.0,1.79,84.4,74.55,106.0,31.450000000000003,3.5599999999999454,75.43999999999994,0.7,0.31319554848966635
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,23.0,1987200.0,1.79,87.6,74.55,106.0,31.450000000000003,0.25,75.43999999999994,0.7,0.4149443561208266
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,24.0,2073600.0,1.79,83.0,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,0.26868044515103345
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,25.0,2160000.0,1.79,79.5,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,0.1573926868044516
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,26.0,2246400.0,1.79,75.4,74.55,106.0,31.450000000000003,1.5299999999999727,75.43999999999994,0.7,0.027027027027027296
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,27.0,2332800.0,1.79,71.3,74.55,106.0,31.450000000000003,19.299999999999955,75.43999999999994,0.7,-0.10333863275039745
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,28.0,2419200.0,1.79,112.75,74.55,106.0,31.450000000000003,16.25999999999999,75.43999999999994,0.7,1.2146263910969792
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,29.0,2505600.0,1.79,118.9,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,1.4101748807631163
Cleveland Corral,mid_P1,mid_P1_016_2000-04-13,2000-04-13,2000-04-18,train,30.0,2592000.0,1.79,109.75,74.55,106.0,31.450000000000003,0.0,75.43999999999994,0.7,1.1192368839427662
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,0.0,0.0,1.79,114.4,-0.6,114.4,115.0,13.210000000000036,57.39999999999998,1.2,1.0
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,1.0,86400.0,1.79,106.0,-0.6,114.4,115.0,11.169999999999959,57.39999999999998,1.2,0.9269565217391303
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,2.0,172800.0,1.79,104.8,-0.6,114.4,115.0,7.880000000000052,57.39999999999998,1.2,0.9165217391304347
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,3.0,259200.0,1.79,109.35,-0.6,114.4,115.0,10.919999999999959,57.39999999999998,1.2,0.956086956521739
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,4.0,345600.0,1.79,114.4,-0.6,114.4,115.0,6.100000000000023,57.39999999999998,1.2,1.0
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,5.0,432000.0,1.79,105.9,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.9260869565217391
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,6.0,518400.0,1.79,95.4,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.8347826086956521
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,7.0,604800.0,1.79,89.85,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.7865217391304347
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,8.0,691200.0,1.79,82.3,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.7208695652173912
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,9.0,777600.0,1.79,79.1,-0.6,114.4,115.0,10.920000000000016,57.39999999999998,1.2,0.6930434782608694
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,10.0,864000.0,1.79,89.7,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.7852173913043478
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,11.0,950400.0,1.79,90.7,-0.6,114.4,115.0,11.939999999999998,57.39999999999998,1.2,0.7939130434782609
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,12.0,1036800.0,1.79,111.6,-0.6,114.4,115.0,19.299999999999955,57.39999999999998,1.2,0.9756521739130434
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,13.0,1123200.0,1.79,110.7,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.9678260869565217
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,14.0,1209600.0,1.79,100.15,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.8760869565217392
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,15.0,1296000.0,1.79,96.6,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.8452173913043477
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,16.0,1382400.0,1.79,93.5,-0.6,114.4,115.0,5.080000000000041,57.39999999999998,1.2,0.8182608695652174
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,17.0,1468800.0,1.79,96.3,-0.6,114.4,115.0,1.2699999999999818,57.39999999999998,1.2,0.8426086956521739
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,18.0,1555200.0,1.79,93.7,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.82
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,19.0,1641600.0,1.79,86.8,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.7599999999999999
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,20.0,1728000.0,1.79,80.6,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.706086956521739
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,21.0,1814400.0,1.79,74.9,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.6565217391304348
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,22.0,1900800.0,1.79,71.6,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.6278260869565216
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,23.0,1987200.0,1.79,66.7,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.5852173913043478
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,24.0,2073600.0,1.79,62.95,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.552608695652174
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,25.0,2160000.0,1.79,58.1,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.5104347826086957
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,26.0,2246400.0,1.79,54.65,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.48043478260869565
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,27.0,2332800.0,1.79,52.3,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.45999999999999996
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,28.0,2419200.0,1.79,49.7,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.43739130434782614
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,29.0,2505600.0,1.79,46.6,-0.6,114.4,115.0,0.25,57.39999999999998,1.2,0.4104347826086957
Cleveland Corral,mid_P1,mid_P1_020_2001-02-13,2001-02-13,2001-02-21,train,30.0,2592000.0,1.79,43.55,-0.6,114.4,115.0,0.0,57.39999999999998,1.2,0.3839130434782609
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,0.0,0.0,1.79,115.9,33.525,115.9,82.375,5.590000000000032,49.01999999999998,0.5,1.0
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,1.0,86400.0,1.79,103.80000000000001,33.525,115.9,82.375,0.0,49.01999999999998,0.5,0.8531107738998484
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,2.0,172800.0,1.79,95.85,33.525,115.9,82.375,0.0,49.01999999999998,0.5,0.7566009104704097
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,3.0,259200.0,1.79,89.8,33.525,115.9,82.375,0.0,49.01999999999998,0.5,0.6831562974203338
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,4.0,345600.0,1.79,84.1,33.525,115.9,82.375,0.0,49.01999999999998,0.5,0.6139605462822457
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,5.0,432000.0,1.79,77.7,33.525,115.9,82.375,0.0,49.01999999999998,0.5,0.5362670713201821
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,6.0,518400.0,1.79,72.25,33.525,115.9,82.375,0.0,49.01999999999998,0.5,0.47010622154779974
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,7.0,604800.0,1.79,66.1,33.525,115.9,82.375,0.0,49.01999999999998,0.5,0.39544764795144155
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,8.0,691200.0,1.79,60.3,33.525,115.9,82.375,0.0,49.01999999999998,0.5,0.3250379362670713
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,9.0,777600.0,1.79,56.0,33.525,115.9,82.375,0.0,49.01999999999998,0.5,0.2728376327769348
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,10.0,864000.0,1.79,54.2,33.525,115.9,82.375,0.0,49.01999999999998,0.5,0.25098634294385436
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,11.0,950400.0,1.79,51.7,33.525,115.9,82.375,0.0,49.01999999999998,0.5,0.22063732928679822
Cleveland Corral,mid_P1,mid_P1_021_2001-04-07,2001-04-07,2001-04-21,train,12.0,1036800.0,1.79,47.4,33.525,115.9,82.375,0.0,49.01999999999998,0.5,0.16843702579666162
